init_x,init_y,next_x,next_y
1.199692,0.016002,0.413114,-1.580082
1.313329,0.165187,-0.667837,-0.010845
1.869218,0.807270,-0.150296,0.655323
0.562029,0.514751,1.076552,-1.932845
0.703333,0.163795,0.110579,-2.245625
0.064020,0.480976,0.592718,-1.313380
0.174384,1.913006,-0.309417,0.590209
0.834092,0.764655,-0.830346,-0.404656
1.473904,1.609979,0.551878,2.471331
1.718973,0.007958,0.069317,0.772918
0.016909,1.266109,-0.824085,0.824731
0.336306,0.158247,0.610233,-0.977867
0.508252,0.050484,0.690748,0.261191
0.894949,1.171598,0.378572,1.006588
1.702925,1.078330,0.956424,1.719302
0.057212,0.181324,-0.973277,0.469278
1.410158,1.911527,1.081613,1.212378
1.751396,1.803885,1.228472,0.012723
1.500032,1.348433,1.111695,0.343070
1.739069,0.312819,-0.650146,-0.366652
1.631224,1.149628,-0.503877,1.369745
0.640158,1.998317,2.182726,1.300271
0.633867,1.863818,-0.874436,-0.046212
1.682633,0.829594,0.057563,-0.208319
0.544437,0.493853,-0.136457,-2.370591
1.930601,0.074430,0.006981,-2.658389
0.856373,0.456787,-0.716922,1.239807
0.218114,1.698222,1.036121,0.680363
0.137613,0.773002,1.105367,1.338056
0.882655,0.592546,-0.159818,1.090091
1.208307,1.784932,1.320588,0.882595
1.059822,1.189814,1.249923,-1.198178
1.712674,0.455714,2.988148,-0.584871
0.303442,0.257047,0.410992,-1.093065
0.444189,1.543615,0.200056,1.836034
1.783531,0.890596,0.676690,0.757219
1.878549,0.723970,0.563799,0.159748
0.142385,1.855543,-0.109113,1.966833
0.307894,0.145091,-0.942366,0.736279
1.217912,0.071863,-1.689737,-0.275449
0.463884,0.548705,-2.656186,-0.732771
0.366336,1.628819,-1.549368,0.587895
0.321708,1.027572,-0.786446,-0.320131
1.080697,1.020617,0.873062,2.109264
0.565326,0.672427,2.062546,-0.198169
1.346933,0.968167,1.793603,2.089381
0.959093,0.138137,0.041926,1.518639
0.417244,1.831727,-0.830012,0.952602
1.573177,0.369498,-0.228712,1.555853
0.196267,0.781709,-0.082173,1.233485
1.350200,1.448527,1.345142,1.597930
1.378648,1.031020,1.622396,-0.309071
1.335694,1.266872,1.310173,1.232978
0.833914,1.274428,1.535096,1.789053
0.215867,0.610119,1.477327,0.173745
0.158495,1.572124,0.354526,0.800083
0.348920,1.030432,0.752055,-0.043849
1.161121,0.709945,2.274753,0.645484
1.935114,0.580629,0.247852,1.655447
0.858113,1.881809,1.322954,1.554151
1.598511,1.633317,1.831073,0.457600
1.592662,0.222708,0.359641,0.276748
1.520961,1.981505,1.871193,0.987513
1.410709,0.783003,0.549160,-0.630708
0.007058,0.759206,0.986949,1.930888
0.822786,0.591102,-0.974056,-0.583588
1.313678,1.554031,0.471998,2.775118
1.943430,0.528559,-0.286858,0.047418
1.529281,1.274464,-0.203784,1.326361
0.589699,0.441176,-0.124234,-0.121403
0.192483,1.623156,0.818782,-0.080911
1.174776,0.582351,1.370258,0.391529
1.670893,1.463346,0.398905,-0.510460
0.500896,1.993839,0.221545,1.154574
1.491664,1.554697,1.304052,0.047558
0.435343,1.845546,-0.310649,-0.293299
1.592003,0.729271,-0.954132,-1.172498
1.336586,1.193280,3.010695,-0.374901
0.894393,0.728859,1.286727,0.465873
0.838377,0.204552,-1.334151,0.115807
1.391551,0.815480,0.590218,0.594742
1.110222,1.800440,0.095610,2.754457
0.413559,0.559992,1.268376,-1.364953
1.280629,1.548834,1.221651,1.623410
1.870787,0.656333,0.572472,0.258658
0.502270,1.985316,0.488347,0.694400
0.766915,1.333042,0.208550,1.047718
0.865399,0.404284,1.592270,-1.481931
0.561473,1.838492,-0.283282,0.671630
0.904013,1.792103,1.715604,2.921203
1.690100,1.115624,1.077067,1.207224
0.134359,0.585320,-0.706633,-0.220500
0.292117,0.410371,1.092358,1.417424
1.282915,1.921043,1.058139,1.259626
0.748774,1.893345,1.040527,1.303825
1.851061,1.382832,-0.466723,0.673090
0.945145,1.650602,0.863878,0.815810
1.950607,1.236939,-1.333083,-0.623483
0.374102,0.925342,-0.008751,-0.708705
0.922421,1.394256,0.425328,0.756427
1.414409,0.329268,2.291077,1.137414
0.351454,0.008810,0.063068,1.792479
1.333545,1.960708,-0.047319,2.305561
1.101420,0.723576,-2.129302,0.631916
1.150270,0.719208,0.751510,1.703064
1.744586,1.717361,1.225516,4.070616
1.766144,0.623415,3.102834,-0.906507
0.176047,1.444831,0.639173,0.916162
0.495273,1.347225,0.011576,0.227234
1.959854,1.786388,-0.061581,1.902687
1.576152,1.446553,0.944538,1.773250
0.913311,1.846421,-0.363372,0.265177
1.448459,1.465699,0.304291,-0.419690
0.446897,1.390976,-1.070042,2.080790
1.921089,0.066121,-0.630723,1.033336
1.707741,0.313954,1.393188,-1.801724
1.042247,1.383083,-1.445072,1.919284
0.847986,0.434745,2.042693,0.819847
0.886033,1.030250,-0.781391,-1.684436
0.213018,1.074841,-1.589466,2.020734
1.951390,0.921344,1.807229,0.517967
1.433178,1.998215,2.024000,2.718933
0.316277,0.870290,-0.213669,1.768518
1.570580,1.861840,0.441829,1.556086
0.608961,0.716008,1.262576,2.325442
0.233438,1.625917,1.462300,2.193165
1.054849,1.656913,-1.236053,2.202603
0.445389,0.811324,-0.314212,-0.598529
0.466004,1.744315,-0.442033,2.611370
0.090779,0.591134,-0.430448,0.130024
0.210813,0.522551,-0.354374,-2.462933
1.210925,1.320439,-0.462343,1.502081
0.725938,0.725340,-0.056220,-0.626321
0.979582,1.490323,-0.342514,1.579024
0.854322,0.178410,0.807619,1.174850
0.028783,0.129397,-2.014556,2.895485
1.815170,1.726269,-0.381230,-0.598314
0.209065,1.634663,-0.512860,0.588212
0.639543,0.899047,1.127225,1.758063
1.308586,1.944225,0.509860,-0.212311
0.667725,1.993555,0.608123,1.814735
0.105376,1.993103,1.356564,-0.186319
1.268285,1.144863,1.744004,1.503333
1.365946,1.198074,0.040257,-0.071025
0.512690,1.964569,-0.457423,-0.421522
0.949185,0.989603,-0.620338,-0.019668
0.580821,0.298856,-0.450985,2.661732
0.166046,1.134395,-0.907693,0.401742
1.945560,1.104847,1.106929,1.049441
1.543808,1.834275,0.490073,-0.442705
0.092491,0.588398,0.466803,0.789796
1.501728,1.316259,-0.318662,2.957674
1.172622,0.276263,-1.004875,-0.060615
1.267511,0.264614,1.059600,-0.608220
0.733906,0.615853,-0.042407,0.296203
1.175153,1.751883,-0.863023,1.337107
0.844463,0.280607,0.481120,-0.301312
1.210089,1.311679,1.612850,0.193979
0.147021,0.057183,0.360165,0.193161
0.122208,0.638782,-0.950030,-1.150348
1.767535,0.677925,2.209244,-0.927472
0.333677,0.737235,0.901885,1.281343
0.081541,0.986827,-1.034328,-0.561912
0.452633,1.359417,-1.361515,0.656102
1.765151,1.829502,0.412204,1.343517
0.668331,0.423288,1.657551,1.051835
1.913300,0.391000,0.117053,1.335290
1.662462,0.307135,0.301227,0.821713
1.118428,1.908925,0.178797,0.705148
1.472901,1.490391,0.465522,0.308025
1.922713,1.344700,-1.131647,0.754488
0.261869,1.094937,-0.931518,0.246380
1.266181,1.547621,0.065348,0.643956
1.223029,0.784122,-1.440747,0.151853
0.132693,1.874475,-0.915706,2.274365
0.214654,1.120198,0.871094,1.153108
1.382398,1.713137,0.039230,0.618511
1.707886,1.845795,0.594723,0.110651
1.681804,1.055001,-0.852638,-0.454592
1.318554,0.333678,0.196333,1.292106
0.695583,0.949455,-1.866928,0.840551
1.810333,1.007102,-0.333080,0.626528
0.797465,1.343201,0.396207,0.219441
0.825884,1.334416,0.660207,0.650123
1.370196,0.865838,-1.052437,-0.609074
0.884758,0.627348,0.993459,-0.437213
0.314265,0.625835,-0.857068,0.768589
1.978650,1.094575,-0.011579,1.165869
1.216666,0.507984,-0.397578,2.070977
0.227227,0.149196,0.730915,1.387395
1.915860,1.459453,-0.973718,0.944401
0.392827,0.910086,-0.232536,0.050639
1.269582,1.241704,0.218030,-2.266738
0.070115,0.645845,0.324836,0.356460
0.001665,0.563900,-1.809054,-0.576975
0.822671,0.787585,0.429772,1.314442
1.791206,1.933421,-0.350323,-0.058845
1.347103,0.685195,0.645896,-1.161734
1.227807,0.541398,-1.316382,1.456687
1.668473,0.124521,1.533042,-0.379863
0.956711,0.861163,2.091466,-0.865293
0.476959,1.815976,2.350807,1.585047
0.614301,1.179060,-2.087369,-2.063130
0.496113,1.206224,-0.008140,0.882952
1.812257,1.878690,0.525806,1.711791
1.137941,0.180828,-1.390939,-0.944527
1.280187,1.922509,0.303328,2.936444
0.007789,1.775114,-1.628289,2.089233
0.819852,0.612115,0.647737,0.520402
0.158793,0.738789,0.697448,-0.002030
0.305613,1.703522,-1.074241,1.368297
0.517872,1.098759,0.733764,0.525055
1.374402,1.240606,2.001408,0.278553
1.029088,1.845852,-0.292947,1.240983
0.470887,1.927635,1.436238,1.153063
0.484255,1.294318,-0.335072,0.508407
1.430230,1.791280,0.538662,1.481806
0.619483,1.561174,-0.247388,0.859336
0.053889,1.167947,-0.507845,-0.100853
1.863043,0.194339,1.366340,1.228574
1.207215,0.096747,-0.928692,0.740639
1.971006,0.275542,1.092500,1.161293
0.535302,1.209952,-0.286222,0.363808
1.463339,0.896863,0.770761,1.811730
1.471258,0.932048,-0.816337,-0.024256
0.701342,0.631970,1.169281,-0.063338
1.326874,0.148699,0.306505,0.312547
1.282426,0.954668,1.423759,0.553965
0.054271,0.552154,0.477127,0.021739
0.689236,0.620862,-0.636218,-0.513271
0.679162,1.433147,0.940937,-0.236286
0.823145,0.062002,0.603375,-1.154336
1.191052,0.700464,-0.090898,-0.873982
0.905217,0.793105,0.904744,-1.544291
1.821492,1.193507,0.817005,1.132798
0.142498,1.303766,-0.522417,1.806339
0.100223,1.433745,3.067264,1.779192
1.666845,1.152239,-0.335600,1.502886
0.246225,0.285545,-0.170655,0.005571
1.771718,0.453821,1.505539,0.031079
1.765580,0.137930,-0.507201,0.856043
0.448393,0.692546,-0.204437,-0.675656
1.245860,0.377116,0.550966,1.727825
0.926635,1.781088,0.230496,1.215760
0.827990,1.645756,3.973280,2.863456
1.746045,1.740634,0.158225,0.113768
0.390424,0.764915,-1.625221,0.144517
1.367021,1.190072,-0.488020,1.586687
0.378899,0.966319,2.188652,1.457835
0.799546,1.206060,2.563828,-0.839814
0.908467,0.402820,-0.794494,0.621054
1.048667,0.713612,-1.036914,1.435921
0.819563,0.859221,-1.555520,0.756618
0.529915,0.033416,0.393814,0.566721
1.363598,1.403584,-0.363638,0.102812
1.412210,0.946023,1.080963,-0.639985
0.781592,1.535269,-0.048771,-0.617286
0.338095,0.801410,0.756926,0.486994
1.907019,1.813366,1.816553,1.097079
0.430218,0.044787,-0.972642,-0.529066
0.455209,1.563282,0.941630,1.341041
1.963679,1.420458,2.300713,-0.603943
0.609623,0.139880,-0.299251,-0.130068
1.344242,0.990507,1.551227,0.751111
1.115524,0.004712,1.085536,0.215942
1.422467,0.737147,-0.133354,2.011154
0.281726,1.442203,-1.154767,0.436954
1.844189,0.391082,0.036674,-0.065801
0.511308,0.382973,0.871271,1.809322
1.456597,0.047498,0.308997,-0.680695
0.728103,1.075062,-0.345887,0.721119
0.951311,0.912958,1.946073,0.179345
0.158748,1.976057,-0.001352,2.604627
0.835661,0.670544,0.786443,0.432850
0.660113,0.402487,1.692594,2.048305
1.902743,1.291401,1.245339,0.311519
1.240903,0.566189,-0.912127,-0.105626
0.002045,0.358709,0.073441,-1.439405
1.251854,0.308048,1.575650,-0.045182
1.391538,1.407676,2.158632,2.134787
0.784085,1.492866,1.931793,0.250148
1.297643,0.623503,0.813481,0.081467
1.729825,1.406489,0.570712,0.332221
0.608638,0.516919,-0.722880,1.025090
1.700141,0.429699,-0.240464,0.619778
0.218184,0.965122,-0.400819,-0.099758
1.902048,1.882180,0.619768,1.890839
1.308824,1.120470,0.359886,-0.860577
1.635171,0.333661,2.455736,0.885828
0.321821,0.168221,0.790903,-0.427065
1.637468,1.828372,0.606529,2.057388
1.173179,0.125639,0.484649,1.123797
1.778485,0.904449,0.826066,-0.164467
1.185391,0.527116,0.302259,0.265945
0.125643,1.527009,0.614995,0.155094
0.405219,0.137597,-0.746985,0.672050
1.264759,0.645908,-0.383517,1.225337
0.631790,0.730157,0.139759,-0.136331
0.682581,0.077148,0.200426,-0.360220
0.435082,1.734394,1.256285,0.297900
0.985421,0.203773,-2.040394,0.169336
0.234872,1.332074,1.368366,0.713174
1.161506,0.283475,-0.598405,-0.675472
1.245756,0.130860,0.647461,0.282564
1.098765,0.286537,1.584989,1.199370
0.567594,1.579419,1.553584,-0.420188
0.571277,1.830771,2.354034,1.629251
0.566245,0.652157,0.902254,0.277091
1.466189,0.167395,1.233185,-0.006809
1.327628,0.544463,0.770414,-1.236362
0.471812,0.042344,-0.814767,-0.338280
0.593301,0.842569,1.473691,-1.534257
0.502781,0.131226,1.278262,0.776392
0.654416,1.730359,0.916332,0.926066
1.999608,0.442765,0.875173,1.696277
0.896646,0.383546,1.448305,0.260524
0.403747,1.746274,0.518772,1.624186
1.132512,1.248273,2.162405,0.481299
0.986421,1.363563,-1.118034,0.049636
1.082299,0.696470,-0.837485,-0.553019
0.904367,1.122514,1.598773,2.148907
0.279000,0.075379,-1.014608,0.523477
1.707714,1.034676,1.008858,-1.807759
0.186133,0.629012,-0.209165,0.063714
1.997166,1.027188,-0.454385,-0.873409
0.873618,0.335250,2.237821,-0.722657
0.075041,1.420367,1.153750,0.899220
1.298272,0.989867,-0.210811,-1.396670
0.877339,0.702160,0.644730,1.134983
1.623121,0.921183,-0.371450,2.240885
1.741544,0.791580,0.423168,-0.593556
1.840097,0.188354,0.170725,2.244218
0.994410,0.069223,1.002864,-0.978499
1.663558,0.119197,1.441536,-0.383865
0.982390,0.673393,1.188941,0.494889
1.083263,1.579584,3.029164,1.233015
1.802618,0.178084,0.250057,0.836305
0.958194,1.016562,-0.886884,0.021691
1.063394,0.849564,-0.199278,0.179914
1.072829,0.734357,-1.017649,1.908065
0.167316,0.521302,2.330619,-0.813689
0.497615,1.213911,-1.243143,-1.256794
1.203159,1.753228,1.074976,-0.736115
1.042382,1.464040,0.742356,2.234466
1.386951,0.600577,1.370354,-0.541208
1.296338,0.236233,2.038302,-1.082636
0.087653,1.618947,0.676461,0.955851
0.651430,1.837948,0.616880,0.584078
1.022859,1.633321,0.765074,0.607647
1.926694,0.673866,1.267615,-0.182231
0.474767,0.086019,-0.719369,-0.602514
0.027772,0.627085,1.031209,1.692743
1.563538,0.364399,2.825051,1.215702
1.520648,0.984563,0.582903,-0.208137
0.217929,0.428116,2.091752,0.868497
0.202145,0.352197,0.931299,0.906482
1.875491,0.136590,0.348246,0.195844
1.342385,1.134738,0.507980,-0.856578
1.660486,1.582258,0.703159,0.740665
0.489971,0.723948,-0.582256,3.119259
0.707774,1.252854,-0.190105,1.117587
0.655252,0.652513,2.203139,0.186264
1.264615,0.506652,1.171256,-0.143945
0.482254,1.070342,-1.823821,0.887832
0.633994,1.600653,-0.384361,0.750473
0.280742,0.209415,-0.307401,0.683792
1.658494,1.491884,1.451704,0.488313
1.647312,0.462891,0.621887,1.334414
0.804376,1.581735,2.243038,-2.791124
0.355900,1.068217,-0.820129,0.385154
0.580490,1.977417,0.373985,0.808863
1.983285,0.543640,1.351282,-0.219873
0.347793,0.987629,0.398318,-1.347398
0.841050,0.684480,1.624678,0.729022
1.321635,0.517295,0.411068,0.471127
1.912057,0.095078,0.006289,-1.817196
0.432524,1.697504,-0.484635,2.238910
1.548964,1.992210,1.773806,-0.233975
0.546454,0.876476,-1.456941,0.293657
0.904187,1.456455,-0.309322,0.642392
1.687044,0.078481,-1.121800,-0.298991
1.499473,0.530777,1.853837,2.498733
0.057490,0.773939,-0.252187,1.395912
0.355410,1.832391,1.083418,2.089463
1.783431,1.709184,2.729687,1.889784
0.582853,0.710174,0.117943,1.156878
1.626426,0.120455,2.786645,2.121479
0.670146,0.017039,-0.872375,-1.622342
1.123826,1.708533,0.943993,0.836034
1.670090,1.355596,1.677608,-0.128591
0.834221,0.532899,2.992798,1.298003
1.477931,0.130085,0.074808,0.507861
0.816446,1.775929,1.448814,0.338141
0.960147,1.176348,2.356101,0.824113
1.263728,1.997223,0.376093,1.977517
0.444877,1.863554,1.635083,-1.103859
1.015391,0.549006,0.185046,-0.529867
1.692544,0.244896,0.956026,0.462490
0.436059,1.801725,-0.698959,0.135145
0.420630,1.834579,-1.256575,2.065112
0.781779,1.199591,-1.125794,0.768070
1.158205,1.002296,0.530350,2.108447
0.071259,0.561450,-0.750098,1.492660
1.640913,0.280794,0.838749,-0.975694
0.448130,1.861872,0.384967,1.939740
1.313502,0.848264,0.163318,-1.480951
1.161118,0.663202,-0.420850,1.987304
0.189568,1.635285,0.049832,1.678854
1.682048,1.649621,1.636343,1.201121
0.487166,1.100817,-2.259348,-0.891067
1.468344,0.140100,0.487754,-0.439833
0.665230,1.156569,0.304164,-0.402478
1.347790,0.715541,-0.474519,0.352908
0.379599,0.068087,-0.899779,-1.303595
0.748456,1.933793,-0.189884,2.159532
1.190804,0.669658,0.216706,0.807397
1.467540,0.719426,0.880379,0.511715
0.060022,1.018391,-1.224791,1.583594
0.360169,1.283570,2.403853,0.663027
0.381111,1.661185,-1.472524,-0.031880
1.322403,1.613633,-0.473694,0.085005
1.357101,1.765599,0.522310,0.964257
1.881983,0.128250,2.200560,0.084756
1.840084,1.418340,1.829170,1.287158
1.762643,1.119952,0.693435,0.880814
0.473392,0.942649,-0.728467,1.142050
0.787713,1.618398,2.688590,0.735842
0.612678,0.468982,1.263001,0.178120
1.170865,1.118931,0.106448,0.447150
1.839659,1.254968,1.709290,1.612864
0.760034,1.399830,1.185876,2.031871
0.035717,1.599418,-0.576744,0.242734
1.487193,1.224737,2.312129,1.065650
1.699296,0.217851,1.394172,1.051137
1.453095,1.412928,0.114345,1.334500
0.030726,1.551662,-0.954733,0.525660
0.726105,0.341507,-1.119730,0.190231
1.527284,0.399999,1.641696,-0.738303
0.926553,1.623892,1.856886,0.822610
0.488308,0.602071,3.278315,1.341429
0.478720,1.150253,0.436231,-0.765006
1.817759,1.712143,1.654492,-0.280652
0.783729,0.431031,-0.601116,-0.255035
1.809009,0.165451,1.610705,1.031499
0.309061,1.199971,-1.184314,3.417198
1.991448,1.106630,0.007408,0.292441
1.813660,1.720226,1.306789,-0.937508
1.241704,1.078758,-1.053084,1.793195
1.989863,1.696269,1.763937,1.205625
0.438839,1.821116,-0.689517,1.225966
1.881037,0.882082,0.687797,1.244783
1.008863,1.759795,-0.030268,-0.089452
