init_x,init_y,next_x,next_y
1.963248,0.932288,-1.306592,-1.425029
1.081629,0.383268,0.715552,0.340766
0.525477,0.878609,-0.002828,1.601698
0.490118,1.579918,-0.095548,2.038831
0.298687,1.897407,1.693209,1.729088
0.677932,0.472752,0.171037,0.530729
1.103063,0.802531,-0.862258,0.935179
0.912466,1.306798,0.270740,1.798847
1.624621,0.185149,0.426827,-0.916810
0.655562,0.924723,-1.277996,0.565909
1.423253,1.883087,0.242282,1.091296
0.288900,0.504036,1.770339,-0.097730
0.331403,0.039547,0.042833,-0.351368
0.303966,0.522897,0.646638,0.296967
0.197798,0.536765,0.261232,-0.040279
0.921193,0.648643,0.810549,0.167901
1.291295,1.500085,-0.213918,1.242155
1.045600,0.666560,0.339519,0.997978
1.393800,1.030542,0.594437,-1.192895
0.366209,0.174835,0.056033,0.708039
0.084708,0.386571,0.274750,1.498031
0.481903,1.993200,-0.028262,2.464935
1.992954,0.467309,1.853951,-1.257476
1.511550,0.587926,-0.713210,0.505545
1.877071,1.763770,-1.377692,0.380923
1.949025,1.802322,1.421464,0.581894
0.556755,1.365561,1.083469,0.501716
1.443145,0.068984,1.457692,-1.463550
1.997178,0.803536,1.127307,1.282597
1.214731,0.280341,-0.568228,0.314935
0.000120,0.623457,1.230725,-1.283037
0.691270,1.000050,1.430320,-0.199567
0.277631,1.810323,0.380150,2.830534
0.868745,1.887922,0.529604,-0.447107
0.183502,1.186978,-0.047214,0.267127
0.923485,0.785041,1.382302,-0.896442
0.470663,0.426123,-0.524104,-0.301176
1.661225,0.020376,2.344625,-0.091091
0.186579,0.148124,0.890760,0.764922
0.186430,0.784575,0.286767,-0.447522
1.468682,0.377931,-2.162049,1.004870
0.911598,0.124806,0.406507,-0.272109
0.954793,1.231965,0.785618,1.368529
1.076008,0.329164,0.182561,-1.500133
1.162284,1.191132,-0.038451,0.067614
0.933175,1.213126,0.555084,0.550396
1.045563,1.108728,0.640977,1.875303
1.103591,0.588332,1.198822,0.571126
0.859363,1.067060,1.444887,1.492490
0.487539,1.861755,-0.839385,0.319443
0.928844,1.379490,0.329979,0.932068
1.292752,1.704794,-0.337092,2.145372
1.102955,1.618449,0.066730,0.726772
0.320675,1.912532,-0.288191,-0.678901
1.981239,1.525106,-0.652768,-0.341402
0.971427,1.587042,-0.303811,0.361020
0.809568,0.773481,1.412701,-0.360881
1.151986,1.433873,0.633445,1.952104
0.022804,1.379182,-0.108846,0.755405
0.466618,1.784618,2.901755,1.290431
1.681085,1.668103,1.955449,0.601254
0.467983,0.821033,0.408795,1.065750
1.299553,0.042683,-0.273964,0.832395
0.049881,0.008053,-1.143488,-1.077197
1.295535,0.639196,1.991780,1.427821
1.154862,1.549992,1.159601,-0.260305
1.988962,0.210608,1.285182,1.052884
1.279219,0.549542,-0.905534,1.022553
0.139486,0.684989,0.139520,-1.207332
0.357000,0.146527,-0.290354,0.852868
0.885124,1.993110,-1.055065,0.443767
0.271842,1.862569,0.065926,1.824598
0.375496,0.109756,-2.481870,-1.046928
0.588106,1.259612,-0.499971,1.785698
0.468135,1.586596,-0.805749,2.492454
1.793685,1.527278,1.053982,-0.132849
0.299351,1.809358,-0.549816,-0.410108
1.621219,0.320439,2.301789,0.109385
1.747817,0.516219,0.543314,-1.159831
1.018720,1.411913,-0.121452,0.286827
1.745120,0.601898,0.470845,-0.755345
0.534807,1.789616,0.497054,-0.502841
1.888729,0.584006,-0.097134,0.667299
1.038226,0.327724,1.277125,1.632418
1.970100,1.383109,0.490208,0.534961
0.486279,1.794047,-0.037477,1.423441
0.960583,0.424245,0.312809,-0.356222
0.217790,0.705814,0.727735,-0.370000
0.229787,0.072801,0.895646,-0.404981
0.404487,0.044565,1.340885,-0.005547
0.864705,1.734890,2.669267,0.974688
0.111072,1.075810,1.989418,-0.782665
0.260578,0.905459,0.706666,1.041334
0.435390,0.749913,1.311521,-0.524195
1.730400,0.931713,0.199694,1.190798
1.439857,1.186933,-0.372812,-1.442921
1.984351,0.909935,1.163462,1.301184
0.784881,1.524975,0.999566,1.145379
1.255250,1.906168,1.152639,-1.210744
1.451280,1.819101,0.136641,0.860212
0.996668,1.749138,1.403670,1.276919
0.389483,0.011032,1.809353,0.010205
0.890653,1.723983,-0.807441,1.168084
1.936011,0.291359,-0.129891,0.093037
1.015905,0.017079,0.767068,-0.521230
1.120332,0.144603,-0.268824,-0.187737
0.164428,0.054584,1.274208,0.238573
0.839765,0.952691,0.068713,1.466551
0.329400,0.876281,-0.303414,-1.085601
0.145124,1.898773,-0.379947,0.478691
0.949664,0.299588,0.925871,1.651419
1.634344,0.565711,-0.296059,-1.182940
0.388348,1.217543,-0.261865,1.324085
0.294253,1.090037,-0.868711,1.364311
1.693380,0.271203,1.673977,0.322039
1.823746,1.031026,-1.116534,-0.179988
1.784427,1.796898,1.027495,0.077433
0.292951,0.065667,1.654803,0.532285
1.674221,0.932780,-0.097724,-0.394317
0.865745,0.768819,1.295988,2.050412
1.536867,1.025580,0.224432,-0.153534
1.256437,0.916601,-0.917757,-1.893454
0.362134,0.613247,-0.555036,0.581661
1.042082,1.894470,0.211289,-0.404282
0.967126,1.318502,0.438526,-0.752684
1.286490,1.652913,1.147958,2.506592
1.978868,1.045449,1.055843,-0.640796
1.300520,0.728680,-0.886782,1.727781
0.555699,0.681097,-1.758536,-0.031815
0.828667,0.965108,0.368681,2.780063
1.299081,1.588886,-0.714710,0.590438
0.712620,0.204369,-0.316969,1.057206
0.401493,1.965552,-2.319022,0.462948
0.961878,1.635381,-0.219687,0.420682
1.359170,0.745168,2.043237,-0.101978
1.655487,0.532565,1.136641,0.016480
0.579788,1.778227,-0.064180,1.478494
1.821259,0.688274,2.654717,-0.021391
0.531959,0.617768,-0.115803,0.805727
0.758660,1.543912,0.785876,2.026104
0.682557,1.192940,1.152002,-0.635315
1.484701,0.623912,0.958734,0.531697
1.627569,1.137286,2.326531,0.668651
1.109406,1.640143,0.955682,-0.698436
1.177019,0.475831,0.780013,-0.811819
0.948050,0.975912,1.771240,-1.011570
0.680315,0.580738,0.634524,-1.306364
1.790546,0.144861,-0.452738,1.438465
0.209751,1.329067,-0.007591,0.836913
1.976181,1.498361,1.696320,2.291289
0.533564,1.427354,-0.264554,0.872588
0.961406,1.998051,1.285628,2.750346
0.754012,0.829031,0.629757,1.376272
0.816278,0.271993,0.835837,-0.107163
1.238688,0.859282,0.070557,1.863728
0.773489,1.520568,2.169598,1.502510
0.410985,0.456723,-1.042037,1.915271
1.674598,1.826175,0.192343,1.528247
1.193252,0.577560,-0.069686,0.212753
1.777092,0.173514,0.817693,-0.195517
0.144775,1.854926,0.628470,0.528546
0.360603,1.122560,-0.425472,1.067611
1.316796,1.416200,0.254465,-0.499098
0.566323,1.322939,1.621108,1.789003
1.276416,0.981948,-0.321883,-1.985746
0.312601,0.631185,0.559135,1.242941
0.506830,0.788590,1.016923,0.273411
0.430109,0.194378,-0.206450,0.200995
1.656903,1.438978,0.360827,-0.542595
1.006601,1.990094,0.668766,1.062766
1.886053,0.167539,1.041863,0.215162
0.762339,1.040933,1.222868,1.616588
1.535953,1.956695,3.409892,1.367469
1.843141,1.206103,0.803898,-2.046173
1.705533,0.936308,0.008050,1.231044
0.237447,1.946120,0.244236,0.768339
1.333894,1.863775,0.980425,0.733745
1.826077,1.187838,0.217404,-0.103807
0.308834,1.964801,-0.769246,-1.433572
0.621951,0.512104,0.597510,-0.391813
0.031659,1.089282,0.309909,2.915005
1.761416,1.171739,1.031610,2.519374
1.636317,0.599229,0.150850,0.128452
1.836587,1.419518,2.324006,-1.552896
0.695110,0.432142,-1.406146,0.968681
0.038941,1.154175,0.568257,1.142918
1.669428,1.615181,-0.144715,1.196356
1.174774,0.572051,-1.461475,0.682047
1.669624,0.611179,1.469398,-0.566171
1.144661,0.068850,0.617929,1.161518
1.230616,0.859425,0.982403,-0.506377
1.426210,1.589607,0.659133,0.650488
1.293993,0.975800,1.975714,-0.371535
1.533844,1.403365,3.016078,1.182670
0.870875,1.542339,0.382281,2.655518
0.851721,1.094917,-0.633223,1.219974
1.647225,1.489656,0.721415,-0.835760
0.069579,1.986315,0.756475,0.083848
1.925099,0.164434,1.772454,0.378960
1.857818,0.481172,0.152258,-0.641819
0.535557,1.036153,1.081542,0.932378
0.188176,0.670361,0.944304,0.775775
0.117157,1.762216,0.723046,-0.452991
1.427564,1.557365,1.259092,1.853343
1.421172,0.760543,-0.099803,1.565243
0.604132,0.389222,0.005358,-0.620839
1.563970,0.869607,0.112443,0.783038
0.406904,1.846676,0.227626,2.099838
1.871643,1.002273,-0.321953,0.052317
0.527900,0.233097,0.323198,0.411574
1.145991,0.202705,-0.474483,0.751084
1.875665,1.703961,0.700135,-0.581008
1.452002,1.400362,0.847074,0.502866
0.548659,1.230146,-0.527701,0.779701
1.397200,0.996047,0.131544,1.080770
0.573123,0.024474,0.735020,0.698469
1.933813,0.518081,0.887146,0.942211
1.532569,1.161324,1.570556,-0.170126
1.824184,1.434146,-0.228261,0.042183
0.597749,0.026085,0.104629,0.112708
1.963825,0.470388,0.900026,-0.528782
0.345164,0.004461,-0.307437,-0.902552
1.451515,1.265180,0.377114,1.764391
1.094246,0.273515,0.566801,0.111966
1.495735,0.899984,-1.066309,2.101176
1.605023,1.465591,-0.247337,1.390462
1.772016,1.568743,1.324011,0.360356
0.528238,1.536485,2.636513,0.075694
1.637465,0.925353,0.426121,-2.056127
0.919254,1.597900,-0.868103,-0.183255
0.593563,1.011732,0.569068,0.696440
0.478328,0.511406,0.569612,1.238733
0.707513,1.706227,-0.193107,0.757683
1.869669,1.091185,-0.444378,-0.155639
0.666265,0.021373,0.768238,0.176308
1.881371,1.736930,1.743743,-0.186722
0.565407,0.210934,0.983871,0.555149
1.491560,1.536908,0.694180,1.890987
1.879714,1.397391,0.539044,1.652852
0.147392,1.613580,0.642441,0.928605
0.942768,0.337414,1.310044,-0.002001
1.283885,1.001430,0.427304,0.762065
0.264830,0.191445,-1.019489,-0.775910
1.314653,1.354940,0.467375,0.031096
1.293574,1.303509,0.408989,-2.418633
1.043467,0.557887,0.367156,-2.316932
1.795304,1.046974,0.381888,1.066430
1.559727,1.213579,-0.574012,-0.674947
1.986805,1.274906,-0.222290,-0.648711
1.275055,1.923648,1.150625,1.072506
0.113838,0.282874,-0.813061,0.316733
1.442001,0.939046,0.359839,-0.260886
1.486556,0.282575,1.125534,-1.400604
1.147083,0.933394,0.904169,-0.115527
0.924866,0.313160,0.906583,0.880421
0.097331,0.858385,-0.584820,0.894878
0.913972,0.566467,0.151111,-0.205107
0.757242,1.753039,0.738535,0.696268
0.650204,0.016506,-1.501987,-0.618911
1.607975,1.033324,-1.617986,-0.681857
0.813389,1.816180,-1.305964,0.686072
0.379526,1.879466,0.243790,-1.214250
0.564918,1.707685,-1.141224,0.190509
1.885992,1.776915,0.235225,0.176434
1.632247,1.925077,0.393716,0.833942
0.665726,0.239085,0.687978,0.008667
1.284118,1.349953,0.163413,0.463924
0.484582,1.553314,-0.804263,1.392987
1.208732,1.595178,0.301153,0.445072
0.058558,0.131071,0.736922,-1.020442
0.091666,0.889249,0.771459,0.838779
1.858618,0.807413,0.672201,-0.015693
0.592568,0.961566,0.820741,-0.818153
0.654077,1.260900,-0.445515,-0.121543
0.667514,0.082048,1.514795,-0.705698
1.842239,1.649120,0.314954,0.430635
1.238003,0.490510,0.826916,-0.676102
1.596830,0.715658,0.091565,0.326255
0.917107,0.704031,0.591437,0.680917
0.963673,1.136329,0.797505,-0.136887
0.512771,1.834597,0.091192,0.327508
0.311690,0.838143,-0.968582,0.918566
0.868830,0.998995,1.300403,0.992065
0.003302,0.376136,0.779160,0.981407
1.490500,1.906179,1.150162,1.675355
1.978645,0.239803,1.763456,-0.072316
1.587113,0.651269,0.408509,0.151470
0.365893,0.894858,0.785398,1.377876
1.041729,0.947114,1.767771,-0.724519
0.879516,1.560447,0.758849,1.775161
0.983039,1.388747,0.575762,0.595143
1.636998,0.564077,3.588576,-0.153431
0.653662,1.411666,0.672232,1.676551
0.689975,0.450213,0.744001,0.553578
1.186991,0.595272,0.656640,0.474957
1.346086,0.997647,2.522336,0.206679
1.290207,0.997936,1.315879,1.658943
0.064020,0.250485,-0.188832,-0.287908
0.195988,1.620044,-1.226317,0.598778
0.060314,0.608645,0.009674,-0.344001
0.003358,1.651931,-1.042260,0.408528
0.466669,1.473408,0.699924,-0.958029
1.812316,0.298584,0.818390,1.215032
1.562212,1.496031,2.136217,0.371068
0.499402,0.230382,0.911218,1.199774
0.984660,1.160677,-0.647680,-0.270588
0.462147,1.182692,2.759695,1.181808
0.301220,0.566503,0.324888,0.508643
1.719879,0.825905,0.153263,-2.279168
0.690037,0.095042,0.485722,-1.339548
0.786563,0.686993,0.943238,1.023357
1.427709,0.577526,-1.822876,-0.140910
1.363370,1.239439,1.783277,0.648197
0.567526,0.582350,0.631726,-0.266559
0.423520,1.171222,0.482267,0.677350
1.357895,0.645437,2.156352,0.395773
0.019450,0.273195,-2.081416,0.110482
1.232770,1.603332,1.498813,1.733763
0.799412,1.966613,1.283366,3.911554
0.812063,0.302681,2.407151,1.088464
0.730938,0.906102,0.808004,1.303273
1.449617,0.831032,-1.405699,-0.268372
1.006366,1.755279,0.962252,0.262539
1.791796,0.959048,0.492417,0.319091
1.622749,0.231135,0.973286,-0.648674
1.184507,0.908945,-0.335676,-0.101933
1.163618,1.102240,0.709417,0.060681
0.545407,0.683923,1.360794,1.254652
1.543959,1.180501,1.460720,-0.121394
1.637167,0.028896,-0.212347,0.353436
1.412768,1.679189,-0.127714,0.796995
0.073279,1.437901,-0.755984,1.256836
0.981122,1.240333,1.075205,1.432134
1.439732,0.681463,0.020453,-0.401737
1.609521,1.882191,-0.009076,-0.303701
1.267704,0.399321,0.771119,-1.709800
1.321699,0.599300,-0.397758,0.696125
1.545849,0.779365,1.242058,0.393825
1.560249,1.699972,-0.432145,0.433720
1.635379,1.025605,1.575735,0.207937
0.475126,0.053858,-0.991652,0.891136
1.201753,1.064081,-0.547910,0.473194
0.031357,1.139691,0.559559,-0.228894
1.881524,1.317487,2.151694,-0.001228
0.172509,0.374638,0.544990,0.196244
0.913542,1.725153,0.447711,-0.430742
1.101730,0.498606,2.293557,0.260844
0.546127,1.990538,1.796829,1.407939
1.259693,0.888324,0.615427,-0.946953
0.678819,1.089342,1.383637,0.478233
1.115749,1.012287,0.773107,2.185794
1.923534,0.274014,-0.863527,0.385329
0.027628,1.477230,0.125350,0.137035
1.396589,0.399382,-0.637180,-0.308012
0.482399,1.656238,-0.569423,2.426069
1.373551,0.152988,-0.317841,-0.813456
1.816853,1.892357,-0.249822,0.285647
1.951815,0.804966,0.374036,-1.247080
0.342619,1.831922,1.038844,2.058864
1.903237,0.549910,1.380827,-1.270560
0.138695,0.329188,0.535853,0.406702
0.264772,0.973897,-0.619851,0.046626
1.022805,0.517854,0.006587,-0.071699
0.442900,0.175420,-0.434546,1.099013
0.720614,1.744441,0.388436,1.326959
1.704358,1.800101,2.169313,0.383021
1.789945,0.520394,0.206479,-0.787845
1.733222,0.213771,-0.069839,-0.818149
0.545422,0.013241,0.998478,-2.287635
0.341266,0.452795,-0.570187,1.965396
0.810617,0.688427,1.900930,0.228039
1.061508,1.625523,1.428361,0.985274
0.821282,0.500076,0.073936,-0.169305
1.821775,1.110428,2.535283,-0.425634
1.705408,1.857530,1.768242,0.087372
0.078803,1.849626,-0.735633,-1.114909
1.719328,1.594178,0.830956,1.297326
0.387465,1.865705,2.125323,2.727910
1.622619,0.621156,-1.788319,-0.058907
1.380161,1.911229,1.472049,-1.063830
0.075510,1.006110,1.073549,1.000248
0.259009,0.645060,0.952207,1.869518
0.427394,1.562290,1.737642,0.715084
1.565897,1.315608,0.877736,0.136729
1.277957,0.740122,2.664633,-0.757901
0.050643,0.585212,-1.021569,0.055055
0.891706,1.881598,0.427545,-1.002931
0.501462,0.344954,0.107791,2.771708
0.028975,0.161941,1.657179,-0.686545
1.134412,0.055729,1.148177,0.371508
0.445711,1.819288,0.055044,-0.572728
0.629920,0.802510,0.477265,1.996522
0.997313,1.619041,-0.383317,-0.581965
0.057854,1.524553,0.832260,0.490214
0.130173,1.637658,0.899364,-0.154153
0.705262,1.902518,0.060114,0.875026
1.967566,0.218301,1.025785,-1.490009
1.302370,1.223415,1.043688,1.281764
1.163624,0.908449,-0.272482,-0.904754
0.345723,0.850078,0.312427,-0.184755
1.861516,1.257911,2.240465,1.704510
1.325417,0.086246,1.468287,-2.325479
0.931620,1.036623,-0.006146,1.427051
1.182690,0.348614,-0.444085,0.508473
1.940747,1.575477,1.371017,2.926513
0.205418,0.886885,-0.275354,-1.140728
0.842493,0.575365,0.830957,1.325363
0.425188,0.328557,1.985603,3.284253
0.278073,0.440944,0.123037,1.191193
0.650893,0.972974,0.802664,1.399346
1.004694,0.296306,0.297418,-0.608713
0.516860,1.815334,-0.528723,-0.105164
0.091410,1.499531,1.568629,0.258556
0.636502,1.314955,1.509682,0.932013
0.595221,0.928950,0.228423,-0.496517
1.010638,1.892654,-0.216813,1.906108
0.542646,1.145566,-0.271698,-0.358184
1.640936,1.332558,0.973212,-0.893621
1.072663,0.650621,-1.604690,-1.203603
1.076160,0.604513,0.287195,1.395381
0.974781,0.199061,2.177273,-0.657656
1.019753,0.558584,1.698184,0.218986
0.628697,1.624319,-0.073232,1.705507
1.645144,1.419097,0.275547,-0.441040
0.922771,1.504630,0.625941,-0.332523
0.056066,0.311189,0.261699,-0.014146
1.222374,0.382708,1.244105,0.887458
0.394404,1.954008,2.300928,1.514662
1.715055,1.568231,1.144349,0.254164
1.104289,0.726924,-1.316133,-1.156784
0.315201,0.242348,-0.703808,-0.067244
0.399152,1.145434,0.115760,0.636402
1.127884,0.777912,0.432117,-1.719877
1.024311,1.844951,-0.310925,3.792692
1.869496,1.855959,-0.494611,1.339039
0.403765,1.175924,-2.179198,0.638995
1.934632,0.280207,0.370499,0.369545
0.178550,0.835806,1.711580,1.293833
1.536299,1.915881,-0.410777,-0.212648
1.058871,1.750559,0.198916,1.206015
1.564098,0.143492,-0.578742,-0.710534
0.468220,0.313778,-1.570962,-1.064459
1.041269,1.773048,2.013843,0.377099
0.123601,1.658701,1.216964,1.453874
1.217885,0.439726,-0.421521,0.526335
1.620305,1.091113,-0.977955,0.473264
1.981974,0.049231,1.288244,-0.956947
1.309566,0.339103,0.512046,-1.794975
1.505057,1.695258,0.983313,0.072831
0.793284,1.877121,-0.019123,3.486644
1.899623,1.919337,3.085338,1.557816
0.766974,0.299509,-1.061432,-0.071658
1.921305,1.925963,-1.799697,-0.504062
0.505836,0.404199,0.841642,-0.053750
1.457542,1.723802,0.758274,1.887444
0.601331,0.455951,0.670164,1.262257
0.239527,1.807347,0.121812,0.638042
1.848514,0.520401,-0.040334,-1.963803
0.865628,0.367704,1.236399,-0.422739
1.383326,1.677270,2.392418,-2.629295
0.255369,0.392157,-1.632993,-0.288974
1.451196,1.924368,-0.256246,1.273170
0.574908,1.634880,-0.225247,0.772315
0.730503,1.843457,0.317835,-0.375589
1.756037,1.522781,0.682044,1.868291
0.807220,0.400705,-0.189411,0.246363
1.292916,0.253348,-0.440166,-0.655703
0.406350,0.549299,-1.192920,-0.479420
1.918635,0.133795,1.617431,-0.529433
0.184752,0.527783,-1.467080,0.681935
1.002547,1.937311,0.132067,0.314529
1.871859,1.195078,1.705789,0.861596
0.165904,1.073992,1.564103,1.772487
1.290129,0.525372,1.003412,0.877122
0.380804,0.575830,0.701778,1.092757
0.388066,0.412862,0.195067,0.030641
1.127163,1.809908,-0.013980,-0.276594
0.014996,1.718796,0.734571,0.344711
1.246481,0.586152,0.704896,-1.603362
0.199243,0.435364,2.338633,0.073549
1.717146,0.327702,1.589355,-1.104823
1.853525,1.426982,-0.256946,-0.390948
1.888717,0.057598,1.635675,-1.214463
0.502103,0.444177,0.637237,0.507229
1.959008,0.777419,-0.486498,-0.014322
1.455252,1.942811,-0.045397,-1.698805
1.956448,0.182472,1.145040,-0.957531
0.102738,0.282232,-1.327956,-1.313765
0.440707,1.794126,0.126392,-1.365003
1.023857,0.111585,0.435948,0.309901
1.839729,0.316618,1.018239,-0.268023
0.371359,0.108352,-0.094323,-1.510569
0.156637,0.659822,0.489387,1.237887
0.151795,0.886358,0.357779,1.212119
0.218538,1.268340,-0.698569,0.436694
1.561314,1.511757,-0.493460,1.095661
0.941194,0.365096,0.653668,1.123294
1.589058,1.015866,0.959635,1.041774
1.193001,0.298920,1.339613,0.530628
0.512425,1.435627,0.797896,-0.374787
0.318930,0.655258,-0.713883,0.280564
0.067287,1.733600,-0.008528,0.223452
0.555692,1.032297,1.808250,2.510000
1.211373,1.122317,0.047895,-1.022894
1.984634,1.133167,0.746098,0.032896
1.133271,0.762891,2.004184,1.124199
0.751577,1.152892,-1.721686,2.226505
1.206195,0.654039,1.707809,1.310704
0.976441,0.433263,0.967507,0.122109
0.115133,1.186387,0.475517,0.609152
0.401513,1.932233,0.794222,1.892870
0.924282,0.767925,0.965876,1.026470
1.670425,1.442730,-0.250747,1.463631
0.320799,1.255640,0.764502,-0.259929
0.988902,1.682851,-0.475738,-0.892277
1.004518,1.516316,-1.888245,0.582496
1.494712,1.445085,0.140497,0.373672
1.340043,1.190418,0.632244,1.424901
0.309710,1.300433,-1.121690,1.277745
0.120090,0.911978,-0.124165,-0.396754
1.931362,1.199584,0.543625,2.131537
0.871650,1.499072,1.409674,0.287292
0.085497,1.186726,-0.537893,-0.894050
1.140184,1.922359,0.859093,0.562867
0.527886,1.623663,0.720174,1.204202
0.688368,1.175417,-0.143466,0.339478
1.454252,0.052611,0.033677,-0.082395
1.360608,0.247362,1.771086,0.961553
0.267496,1.663593,0.903779,1.747593
0.134840,0.454084,0.705660,-0.337902
1.726957,0.308925,0.431326,1.467142
0.901653,0.434607,-0.013892,0.497680
0.565363,0.835132,-1.062043,0.052730
1.806753,0.944556,2.235193,-2.545669
0.313083,1.176138,0.554628,0.815249
0.768406,1.422904,0.928488,-1.274625
1.408573,1.850690,1.096893,1.296563
0.591157,0.719965,1.565805,0.155011
0.420729,1.295773,-0.763283,-0.023716
1.610605,1.541674,-1.703948,-0.001603
0.097980,0.342092,-0.548693,0.878210
0.987468,0.782392,-0.755425,0.480641
0.701943,1.028657,0.790590,0.227018
0.055794,1.674409,0.069374,0.593887
0.445223,0.594704,0.967732,-0.834717
1.695120,1.680194,-0.417121,1.355797
1.455945,0.910636,1.681360,-1.739306
0.734108,1.278532,0.844960,0.453210
0.717336,1.285053,0.827766,-0.223758
1.693459,1.657216,0.403434,0.111901
1.566129,0.330837,0.525391,-2.156506
0.087000,1.058422,-0.061894,1.959203
0.784624,0.795444,1.489347,-0.628513
0.043710,1.758302,1.350067,1.495933
0.346712,0.460742,-0.253738,0.683956
1.101237,0.488992,1.170436,-0.923253
0.237420,1.670017,0.895518,0.812158
1.819909,1.177101,-0.525943,-0.526608
0.046426,1.532727,-0.305215,-0.440266
0.288071,0.605059,-1.746591,0.347878
0.299617,0.660607,1.179196,-0.792776
1.886420,1.663138,1.481579,0.608424
1.900667,1.877942,0.377678,-1.384542
0.111126,1.362324,-0.328981,1.405524
0.323603,1.500498,-0.009141,1.319821
1.238676,1.093945,0.279887,-0.056565
0.799774,1.279273,1.571901,1.028804
1.370570,1.766717,0.338742,2.555315
1.291147,1.734653,0.259877,-0.452511
1.725521,0.137458,0.453056,0.409941
1.591504,0.889635,0.259729,-1.558301
0.824668,0.932833,1.367612,0.264522
0.834008,1.457223,0.801724,0.208739
0.588238,1.102421,-1.710369,1.075525
1.374297,1.395871,1.174529,0.986213
0.757023,0.567944,1.063908,1.052013
0.549398,0.543698,0.697328,0.777460
0.465759,1.623519,-0.210765,0.127925
1.859580,0.597772,0.833692,0.930713
1.009073,0.390224,1.714075,0.558600
1.076781,0.748231,-0.252807,0.648510
0.121301,1.991761,-0.003841,0.147939
